product_id;product_name;brand_name;product_class_id;gross_weight;net_weight;recyclable_package;low_fat;units_per_case;cases_per_pallet;shelf_width;shelf_height;shelf_depth
1401;Sunset Tissues;Sunset;18;10.2;8.19;f;f;31;7;7.32;17;16
1402;Sunset Scented Toilet Tissue;Sunset;18;9.43;7.43;f;f;20;7;21.5;21.4;11.2
1403;Sunset Room Freshener;Sunset;20;15.7;13.6;t;f;11;6;14.2;15.2;4.29
1404;Sunset Frying Pan;Sunset;40;18;15;f;f;12;8;5.75;16.5;3.58
1405;Sunset Copper Cleaner;Sunset;87;17.2;14.2;f;f;1;8;20;20.8;18.8
1406;Sunset Bees Wax Candles;Sunset;47;12.2;9.19;t;f;36;12;13;12.7;20.4
1407;Sunset Silver Cleaner;Sunset;87;14.5;13.5;t;f;3;5;4.5;14;19.7
1408;Sunset Copper Pot Scrubber;Sunset;86;9.92;7.92;f;f;29;5;18.9;17.8;16.5
1409;Sunset Economy Toilet Brush;Sunset;85;7.18;6.17;f;f;25;13;5.1;11;12.4
1410;Sunset Scissors;Sunset;41;17.3;15.2;f;f;14;13;14;7.24;4.28
1411;Sunset Large Sponge;Sunset;42;17.4;15.3;t;f;19;11;12.4;7.24;9.27
1412;Sunset Screw Driver;Sunset;41;19.6;17.6;t;f;15;10;3.85;8.51;8.56
1413;Gerolli Extra Lean Hamburger;Gerolli;65;13.8;11.8;t;t;4;10;12.8;4.76;20.4
1414;Gerolli Seasoned Hamburger;Gerolli;65;19.5;17.5;t;f;26;9;3.79;17.6;8
1415;Gauss Monthly Sports Magazine;Gauss;104;13.7;10.6;t;f;12;11;19.2;8.72;11.5
1416;Gauss Monthly Auto Magazine;Gauss;108;16.1;15.1;t;f;14;8;9.19;18.8;10.8
1417;Gauss Monthly Computer Magazine;Gauss;107;15.6;13.6;f;f;29;8;6.97;22.1;20.9
1418;Gauss Monthly Home Magazine;Gauss;105;13.3;12.3;f;f;10;11;16.6;14.2;11.7
1419;Gauss Monthly Fashion Magazine;Gauss;106;15.7;13.6;t;f;17;12;6.6;4.39;10.9
1420;Hermanos Summer Squash;Hermanos;61;15.2;12.1;f;t;32;12;4.39;7.69;21.1
1421;Hermanos Corn on the Cob;Hermanos;61;13.7;10.6;f;t;11;9;17.1;20;5.99
1422;Hermanos Asparagus;Hermanos;61;8.02;6.02;t;f;1;12;21.1;9.96;9.65
1423;Hermanos Sweet Peas;Hermanos;61;14.1;13.1;f;t;22;9;6.11;18.5;16.9
1424;Hermanos New Potatos;Hermanos;61;17.2;15.2;t;f;11;13;11.8;7.88;17.9
1425;Hermanos Beets;Hermanos;61;18.3;17.2;f;f;17;10;20;7.13;21.9
1426;Hermanos Prepared Salad;Hermanos;61;13.1;12.1;f;t;21;13;4.99;11.4;10.4
1427;Hermanos Onions;Hermanos;61;16.1;14.1;t;f;31;9;22.3;6.41;8.91
1428;Hermanos Green Pepper;Hermanos;61;17.3;16.2;f;f;34;6;18.8;11.2;20.4
1429;Hermanos Shitake Mushrooms;Hermanos;61;7.06;5.05;t;f;29;9;21.5;3.06;17.9
1430;Hermanos Lettuce;Hermanos;61;18.7;15.7;t;t;33;5;12.4;11.9;6.13
1431;Hermanos Elephant Garlic;Hermanos;61;9.75;7.75;t;t;4;6;11.3;17.1;8.3
1432;Hermanos Red Pepper;Hermanos;61;8.22;7.22;f;f;12;8;14.5;21.7;20.6
1433;Hermanos Garlic;Hermanos;61;16.2;14.2;f;t;30;6;16.9;15.9;7.54
1434;Hermanos Potatos;Hermanos;61;18.3;16.2;t;t;30;11;18;22.9;13.7
1435;Hermanos Cauliflower;Hermanos;61;17.2;16.2;f;t;28;7;14.8;20.9;18.5
1436;Hermanos Tomatos;Hermanos;61;13.8;12.8;t;t;33;9;8.81;21;21.4
1437;Hermanos Mushrooms;Hermanos;61;11.3;8.3;f;t;30;14;15.3;10.8;17
1438;Hermanos Baby Onion;Hermanos;61;8.33;6.32;f;f;1;6;13;18.6;9.84
1439;Hermanos Dried Mushrooms;Hermanos;61;9.99;7.98;f;f;11;6;22.4;21.2;13.7
1440;Hermanos Fresh Lima Beans;Hermanos;61;10.7;8.69;f;f;9;6;16.5;20.4;20.3
1441;Hermanos Squash;Hermanos;61;14.6;13.6;t;f;2;5;18.4;17.7;13.5
1442;Hermanos Limes;Hermanos;99;17.2;16.2;f;f;29;12;22.3;8.15;14.6
1443;Hermanos Firm Tofu;Hermanos;67;6.96;3.96;t;t;15;11;13.2;21;22.2
1444;Hermanos Almonds;Hermanos;1;11.2;9.19;t;t;23;13;8.44;13.8;17.7
1445;Hermanos Macintosh Apples;Hermanos;99;8.69;7.68;f;f;11;13;10.2;11.8;7.77
1446;Hermanos Golden Delcious Apples;Hermanos;99;7.09;6.09;f;f;31;8;14.7;18.6;5.15
1447;Hermanos Red Delcious Apples;Hermanos;99;16.5;14.5;f;t;27;13;22.3;11.7;21.5
1448;Hermanos Lemons;Hermanos;99;6.79;4.78;f;t;23;9;4.48;22.4;6.53
1449;Hermanos Fancy Plums;Hermanos;99;17.5;14.5;t;t;21;6;20.5;14.6;22.5
1450;Hermanos Plums;Hermanos;99;17.4;16.3;t;f;31;6;10;11.5;14.4
1451;Hermanos Peaches;Hermanos;99;17.1;15.1;t;t;9;10;3.29;10.7;3.83
1452;Hermanos Broccoli;Hermanos;61;8.68;6.68;f;f;36;6;13.4;13.7;3.35
1453;Hermanos Mandarin Oranges;Hermanos;99;17.6;16.6;t;t;18;14;18.8;10.2;9.93
1454;Hermanos Mixed Nuts;Hermanos;1;17.4;15.3;t;t;11;9;10.1;16;11.8
1455;Hermanos Canned Peanuts;Hermanos;1;16.8;15.7;t;f;30;13;7.84;8.5;21.4
1456;Hermanos Sweet Onion;Hermanos;61;9.71;8.71;t;f;6;11;5.91;3.84;15.5
1457;Hermanos Cantelope;Hermanos;99;21.3;19.2;f;t;16;10;6.81;7.15;21.2
1458;Hermanos Honey Dew;Hermanos;99;21.6;18.6;t;t;17;11;19;7.44;8.08
1459;Hermanos Fuji Apples;Hermanos;99;19.1;17.1;t;f;29;9;9.02;6.43;8.24
1460;Hermanos Walnuts;Hermanos;1;11.1;8.1;t;f;29;14;12.8;7.34;17.5
1461;Hermanos Oranges;Hermanos;99;15;14;t;t;34;12;13.6;11.2;20.6
1462;Hermanos Tangerines;Hermanos;99;16.2;13.2;f;f;35;7;11.7;16;7.19
1463;Hermanos Party Nuts;Hermanos;1;12.4;9.39;t;f;12;11;13;7.12;12.7
1464;Amigo Lox;Amigo;24;21.4;18.3;t;f;23;6;8.91;15.7;6.85
1465;Amigo Scallops;Amigo;2;7.92;6.92;f;t;9;6;3.99;14;15.4
1466;Fort West Low Fat Cookies;Fort West;45;11.7;8.69;t;f;3;14;12.6;16.5;21.5
1467;Fort West BBQ Potato Chips;Fort West;12;16.1;14.1;t;t;10;6;16.7;10.4;4.55
1468;Fort West Corn Chips;Fort West;12;12.2;11.1;t;t;17;10;8.69;22.6;12.6
1469;Fort West Low Fat BBQ Chips;Fort West;12;19.3;17.2;f;f;35;9;7.43;18.9;19.8
1470;Fort West Sugar Cookies;Fort West;45;21.8;19.7;t;f;9;12;12.4;22.7;10.8
1471;Fort West Chocolate Chip Cookies;Fort West;45;18;17;f;f;15;10;14.4;9.43;16.4
1472;Fort West Fudge Cookies;Fort West;45;8.28;6.27;t;f;17;11;15.8;4.58;21.4
1473;Fort West Fudge Brownies;Fort West;45;6.68;4.67;f;t;7;9;10.4;5.85;16.2
1474;Fort West Potato Chips;Fort West;12;16;15;t;f;30;14;21.6;12.4;15.1
1475;Fort West Lemon Cookies;Fort West;45;16.2;14.2;f;f;19;6;5.26;9.37;4.43
1476;Fort West Graham Crackers;Fort West;45;8.77;7.77;f;t;22;7;18.7;12.4;13.6
1477;Fort West Cheese Crackers;Fort West;82;16.3;14.2;t;t;25;12;17.2;9.92;15.6
1478;Fort West Buttered Popcorn;Fort West;54;9.31;7.31;f;t;7;6;14.4;20.8;14.7
1479;Fort West No Salt Popcorn;Fort West;54;18.3;16.2;t;t;24;5;19.9;6.15;16.3
1480;Fort West Low Fat Popcorn;Fort West;54;21.2;19.2;f;t;32;6;18.8;16.7;12.1
1481;Fort West Salsa Dip;Fort West;83;10.5;9.5;t;t;34;5;7.58;12.9;9.92
1482;Fort West Avocado Dip;Fort West;83;19.9;17.8;t;f;24;5;5.64;18.2;13.8
1483;Fort West Salted Pretzels;Fort West;46;11;10;t;t;20;8;3.46;10.1;6.02
1484;Fort West Cheese Dip;Fort West;83;11.2;9.19;t;f;9;11;18.1;6;7.83
1485;Fort West Fondue Mix;Fort West;83;8.76;6.76;t;f;6;10;6.77;22.7;22.9
1486;Fort West Mini Donuts;Fort West;84;19;18;t;f;31;13;10.7;12.6;6.64
1487;Fort West Beef Jerky;Fort West;17;13.8;12.8;t;f;6;12;5.19;4.78;7.65
1488;Fort West Chocolate Donuts;Fort West;84;12.2;9.19;f;t;34;10;21.4;10.5;14.9
1489;Fort West Low Fat Chips;Fort West;12;13.3;11.3;t;f;12;11;9.74;9.82;18.9
1490;Fort West Sesame Crackers;Fort West;82;9.14;6.14;f;t;33;12;18.7;9.79;17.1
1491;Fort West Frosted Cookies;Fort West;45;17.1;14.1;f;t;26;10;21.3;12.8;19
1492;Fort West Dried Apples;Fort West;109;12.4;10.3;t;t;23;13;8.44;13.8;17.4
1493;Fort West Apple Fruit Roll;Fort West;109;6.78;4.78;f;t;13;11;20.6;9.32;8.57
1494;Fort West Strawberry Fruit Roll;Fort West;109;18.4;15.3;f;t;17;8;11.4;18.1;16.8
1495;Fort West Raspberry Fruit Roll;Fort West;109;15.3;12.3;t;t;12;12;16.2;9.09;12.5
1496;Fort West Grape Fruit Roll;Fort West;109;20.1;19.1;f;f;34;11;13.7;7.48;12.9
1497;Fort West Dried Dates;Fort West;109;12.1;10.1;f;f;16;9;16.2;21.6;19.7
1498;Fort West Raisins;Fort West;109;8.32;6.31;f;f;23;8;7.94;4.99;12.8
1499;Fort West Golden Raisins;Fort West;109;7.18;6.17;f;f;14;9;4.74;22.9;17.6
1500;Fort West Dried Apricots;Fort West;109;9.79;8.78;t;t;19;11;8.07;6.74;13.6
1501;Fort West Frosted Donuts;Fort West;84;10;8;t;f;32;10;10.4;21.4;17.9
1502;Gulf Coast Tasty Candy Bar;Gulf Coast;36;7.11;6.11;t;t;3;11;8.06;9.32;10.7
1503;Gulf Coast Mint Chocolate Bar;Gulf Coast;36;21.9;19.8;t;f;22;6;16.1;19.5;20.4
1504;Gulf Coast Malted Milk Balls;Gulf Coast;36;21.8;19.7;t;f;10;11;6.15;3.18;17.3
1505;Gulf Coast Semi-Sweet Chocolate Bar;Gulf Coast;36;14.7;11.6;f;f;3;10;13.3;8.52;13.9
1506;Gulf Coast Bubble Gum;Gulf Coast;37;13.2;10.1;f;f;5;11;16;6.46;21.3
1507;Gulf Coast Spicy Mints;Gulf Coast;38;18.9;16.8;t;f;14;8;7;19.3;8.9
1508;Gulf Coast Mints;Gulf Coast;38;10.9;7.89;t;f;33;13;18.4;14.6;3.27
1509;Gulf Coast White Chocolate Bar;Gulf Coast;36;19.3;17.2;t;f;24;12;3.98;9.94;15
1510;Jardon Ravioli;Jardon;5;17.7;15.7;t;t;9;7;8.47;16.7;12.3
1511;Jardon Manicotti;Jardon;5;11.5;9.5;t;t;22;5;11.9;14.4;18.5
1512;Jardon Spaghetti;Jardon;5;13.7;10.6;t;f;28;13;12.8;12.6;9.81
1513;Jardon Thai Rice;Jardon;57;13.5;11.5;t;f;33;5;14.3;12.9;9.26
1514;Jardon Rice Medly;Jardon;57;17.4;14.3;f;f;32;11;5.02;22.3;14.9
1515;Top Measure Imported Beer;Top Measure;43;11.8;9.8;t;f;28;13;17;8.9;11
1516;Top Measure Light Wine;Top Measure;44;10;9;f;f;35;13;8.01;13.2;16.6
1517;Top Measure Chardonnay Wine;Top Measure;44;12.2;11.1;t;f;28;11;11;4.56;10.8
1518;Top Measure Chablis Wine;Top Measure;44;10.4;7.39;t;f;34;11;22;8.88;16.3
1519;Top Measure Merlot Wine;Top Measure;44;17.3;16.2;t;f;16;10;14.5;3.79;4.24
1520;Top Measure Chardonnay;Top Measure;44;7.38;4.38;f;f;10;8;3.01;3.09;22.3
1521;Top Measure White Zinfandel Wine;Top Measure;44;16.5;13.5;t;f;17;8;8.65;19.2;4.52
1522;Top Measure Light Beer;Top Measure;43;12.8;10.8;f;f;24;12;11.4;12.3;10.6
1523;Modell Pumpernickel Bread;Modell;27;21.9;19.8;t;t;31;13;17.1;8.55;12.8
1524;Modell White Bread;Modell;27;10.3;9.3;t;t;10;6;10;14.6;8.32
1525;Modell Rye Bread;Modell;27;15.5;13.5;t;t;23;10;15.6;10.6;16.4
1526;Modell English Muffins;Modell;26;15.3;14.3;f;t;16;5;6.93;16.4;18.4
1527;Modell Cranberry Muffins;Modell;26;14.7;12.6;f;f;36;10;4.65;8.86;8.02
1528;Modell Muffins;Modell;26;7.28;4.28;t;f;27;7;17.7;14.1;7.24
1529;Modell Bagels;Modell;25;13.9;12.8;t;f;1;5;13.3;9.35;9.54
1530;Modell Blueberry Muffins;Modell;26;14.2;12.1;f;f;3;7;5.57;9.63;16.3
1531;Modell Wheat Bread;Modell;27;11.7;8.69;t;f;6;5;15.5;8.63;16.5
1532;CDR Sesame Oil;CDR;49;8.7;7.69;f;f;8;6;4.62;17.6;9.2
1533;CDR Chunky Peanut Butter;CDR;53;7.63;5.63;t;t;13;13;20.1;13.4;8.93
1534;CDR Hot Chocolate;CDR;51;8.77;7.77;f;t;14;8;18.2;18.2;15.4
1535;CDR Brown Sugar;CDR;50;10.3;8.3;t;f;23;11;9.86;7.49;19.3
1536;CDR White Sugar;CDR;50;6.43;4.42;f;t;29;11;22.8;13;17.4
1537;CDR French Roast Coffee;CDR;90;16.7;14.7;t;f;14;11;15.4;6.26;18.5
1538;CDR Decaf Coffee;CDR;90;10.4;8.39;f;f;12;10;21.6;19.1;15.5
1539;CDR Regular Coffee;CDR;90;11.3;10.3;t;f;35;9;6.3;21.4;10.2
1540;CDR Vegetable Oil;CDR;49;21.4;19.3;t;f;8;6;8.36;18.8;17
1541;CDR Corn Oil;CDR;49;21.2;18.2;t;t;19;13;18.5;11.3;8.97
1542;CDR Tomato Sauce;CDR;48;8.22;6.22;t;t;19;10;15.8;6.28;7.42
1543;CDR Canola Oil;CDR;49;20.4;18.3;t;t;25;12;7.07;22.9;15.5
1544;CDR Grape Preserves;CDR;33;17;16;t;t;34;7;12.4;19.6;20.9
1545;CDR Columbian Coffee;CDR;90;9.52;7.52;f;f;31;5;6.04;11.6;5.17
1546;CDR Strawberry Jelly;CDR;31;11.3;10.3;f;t;33;11;6.36;19.6;4.5
1547;CDR Pepper;CDR;4;16.1;14.1;t;f;14;9;12.9;19.1;12.3
1548;CDR Low Fat Apple Butter;CDR;33;21;19;t;f;1;5;8.24;10.8;12.7
1549;CDR Salt;CDR;4;17.9;16.8;f;f;19;10;16.7;8.67;3.05
1550;CDR Apple Butter;CDR;33;7.7;4.69;f;t;17;6;17.7;16;8.14
1551;CDR Oregano;CDR;4;15.3;13.3;f;f;32;7;16.8;20.1;15.1
1552;CDR Apple Jelly;CDR;31;21.4;20.3;t;f;10;8;20.1;4.18;10.1
1553;CDR Grape Jam;CDR;32;13.5;10.5;t;f;16;6;20.7;9.45;6.96
1554;CDR Apple Jam;CDR;32;21;19;t;t;25;8;8.25;18.8;21.9
1555;CDR Strawberry Jam;CDR;32;21.7;18.7;t;t;18;8;14.2;21.4;16
1556;CDR Creamy Peanut Butter;CDR;53;6.94;3.94;t;t;7;9;11.1;3.98;17.5
1557;CDR Strawberry Preserves;CDR;33;15.4;13.3;t;f;15;6;14.1;14.8;19.3
1558;CDR Extra Chunky Peanut Butter;CDR;53;11.5;9.5;f;t;22;10;7.35;9.29;12.4
1559;CDR Apple Preserves;CDR;33;21;20;f;f;7;9;15.3;20.2;18.8
1560;CDR Grape Jelly;CDR;31;12.5;10.5;f;t;1;9;5.44;3.24;18.3
